time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
20-06-1988,24.1,22.5,23.4,40.2,40.2,0,9.1,28.1,78
21-06-1988,25.1,23.3,24.4,31.9,31.9,0,13.8,38.2,83
22-06-1988,25.5,22,23.7,16.7,16.7,0,18.4,35.3,341
23-06-1988,28.3,22.9,25.5,0,0,0,15.3,25.2,21
24-06-1988,29.8,23.8,26.5,0,0,0,17.2,28.8,20
25-06-1988,30.2,24.5,27.2,0,0,0,13.7,24.5,27
26-06-1988,31.2,26.3,28.8,0.2,0.2,0,10.6,18,41
27-06-1988,30.6,26.6,28.1,21.2,21.2,0,14.8,36.4,153
28-06-1988,31.2,26.8,28.8,13.9,13.9,0,23.7,40.7,194
29-06-1988,30.5,27,28.8,18.8,18.8,0,17.9,37.1,192
30-06-1988,32.2,27.4,29.6,0,0,0,24.6,42.1,192
01-07-1988,32.2,27.4,29.6,0,0,0,26.8,43.6,197
02-07-1988,33.4,28.5,30.5,0.2,0.2,0,14.2,31.7,191
03-07-1988,34.5,29.6,31.9,0.1,0.1,0,14.2,31.3,174
04-07-1988,35.1,29.2,31.7,0,0,0,18.2,34.2,195
05-07-1988,35.1,29.3,31.8,0,0,0,17.7,34.2,190
06-07-1988,35.5,28.5,31.8,0,0,0,17.7,32.4,190
07-07-1988,36.2,28.5,32.2,0,0,0,19.7,34.9,189
08-07-1988,37.3,31,34.2,0,0,0,12.8,23.8,174
09-07-1988,38.1,30.8,34.6,0,0,0,7.1,16.2,92
10-07-1988,38.2,31.5,35,0.3,0.3,0,15.3,23,38
11-07-1988,36.8,29.1,32.6,4.3,4.3,0,11.9,35.3,148
12-07-1988,35,29,31.8,0.1,0.1,0,19.1,39.2,184
13-07-1988,34.5,29,31.4,0,0,0,23,42.5,203
14-07-1988,35.4,29.7,32.2,0,0,0,22.8,40,199
15-07-1988,36.3,30.2,33,0,0,0,23.5,41,202
16-07-1988,37.2,30,33.5,0,0,0,21.1,38.5,207
17-07-1988,38.2,30.5,34.6,0,0,0,13.5,28.1,205
18-07-1988,39.1,31.2,35.4,0,0,0,11.5,24.8,163
19-07-1988,38.2,30.4,34.9,0.1,0.1,0,25.4,40.3,160
20-07-1988,35.1,26.9,31.8,0.8,0.8,0,27.7,45,182
21-07-1988,29.6,27,28.1,2.6,2.6,0,26.1,46.8,205
22-07-1988,34.2,29.1,31.3,0,0,0,23.1,43.9,196
23-07-1988,36.3,29.9,32.7,0,0,0,22.7,41,195
24-07-1988,37.6,30.2,33.6,0,0,0,23.2,38.2,208
25-07-1988,37.7,26,31.9,20.4,20.4,0,18.7,33.8,352
26-07-1988,31.8,26.3,28.6,0.7,0.7,0,17.3,33.8,10
27-07-1988,31.1,24.5,28,0.3,0.3,0,20.9,34.6,20
28-07-1988,30.5,25.6,27.8,0,0,0,16.2,26.6,11
29-07-1988,32.2,27.2,29.3,5.5,5.5,0,12.6,25.6,35
30-07-1988,31.4,28.2,29.7,0.8,0.8,0,12.9,21.2,27
31-07-1988,34.3,29.2,31.4,0.2,0.2,0,15,25.2,44
01-08-1988,36,29.3,32.7,0,0,0,12,23.4,78
02-08-1988,36.5,29.1,33.2,0,0,0,9.3,18.4,69
03-08-1988,36.8,29.9,33.6,0.1,0.1,0,7,16.6,101
04-08-1988,37.2,29.5,33.2,0.5,0.5,0,12.6,21.2,171
05-08-1988,36.6,28.1,32.6,0,0,0,18,29.9,15
06-08-1988,36.5,27.4,31.7,0,0,0,21.2,32.8,6
07-08-1988,35.4,28.3,31.3,0.1,0.1,0,17.3,27.7,28
08-08-1988,32.3,28,29.8,2,2,0,16.3,28.4,148
09-08-1988,34.7,28.8,31.6,0,0,0,17.8,31.7,112
10-08-1988,34.7,29,31.6,0.3,0.3,0,12.5,25.2,99
11-08-1988,35.6,29.1,32.4,0,0,0,12,22.7,71
12-08-1988,36,29.1,32.5,0,0,0,13.9,23.4,25
13-08-1988,36,28.4,32.2,0,0,0,14.4,27.4,22
14-08-1988,36.4,29.1,32.8,0,0,0,12.5,22,33
15-08-1988,35.9,28.2,31.6,4.5,4.5,0,11,21.6,249
16-08-1988,32.4,26.5,29.4,8.5,8.5,0,11.5,22.7,237
17-08-1988,31.8,26.5,29,6.8,6.8,0,8.2,20.9,102
18-08-1988,32,27.3,29,5.9,5.9,0,12.4,24.8,163
19-08-1988,32.3,27.9,29.6,1.4,1.4,0,19.6,33.1,194
20-08-1988,32.5,26.5,29.3,8.1,8.1,0,23.9,43.6,212
21-08-1988,29.5,23,26.5,47.5,47.5,0,19.2,45.4,338
22-08-1988,23.5,21.1,22.2,36.2,36.2,0,24.6,41.4,353
23-08-1988,28.2,23,25.7,0,0,0,8.7,15.5,214
24-08-1988,29.1,24,26.6,2.1,2.1,0,9.4,19.4,144
25-08-1988,25.6,24,25.1,21.1,21.1,0,20.6,43.6,142
26-08-1988,26.7,22.5,24.4,20.3,20.3,0,22.3,53.6,245
27-08-1988,27,23,24.9,3,3,0,8,14,48
28-08-1988,25,23.4,24.1,6.8,6.8,0,13.9,25.9,70
29-08-1988,27.2,24,25.7,5.1,5.1,0,9.4,23,66
30-08-1988,28,24.2,25.6,31.2,31.2,0,10.8,27.7,111
31-08-1988,29,24.5,26.3,24.1,24.1,0,11.3,24.1,132
01-09-1988,29,25.5,26.9,11.8,11.8,0,12.2,23.4,142
02-09-1988,28.5,25,26.3,39.6,39.6,0,10,26.3,150
03-09-1988,28,23.4,24.8,21.4,21.4,0,21.1,36.7,17
04-09-1988,26.4,23.5,24.5,11.5,11.5,0,18.2,30.6,18
05-09-1988,28,23.9,25.8,1.5,1.5,0,15.5,27.4,13
06-09-1988,30.1,24.3,27.2,0,0,0,9,16.9,59
07-09-1988,30.8,26.4,28.2,1.1,1.1,0,11.6,18.4,108
08-09-1988,29.8,26,27.2,13.8,13.8,0,19.8,31.7,138
09-09-1988,28.5,22.4,25.2,20.9,20.9,0,21,33.1,253
10-09-1988,25.9,22.5,23.9,2.3,2.3,0,13.2,28.4,319
11-09-1988,26.4,22.9,24.5,5.8,5.8,0,11.9,22.3,4
12-09-1988,27.6,23.5,25.2,0.3,0.3,0,10,18.4,59
13-09-1988,29.2,24.3,26.8,0.1,0.1,0,11.3,23.8,79
14-09-1988,26.8,20.9,22.8,12.1,12.1,0,19.8,42.8,340
15-09-1988,25,20.6,22.6,0,0,0,13.4,23.8,2
16-09-1988,27,21.4,23.8,0,0,0,14.6,25.2,20
17-09-1988,28.2,21.6,24.7,0,0,0,12.7,24.5,65
18-09-1988,28.8,23.5,25.9,0,0,0,18.7,30.2,15
19-09-1988,27.6,21.3,24.4,0,0,0,23,35.6,15
20-09-1988,27.3,21.4,24,0,0,0,22.4,37.8,22
21-09-1988,26.5,20.9,23.2,0,0,0,23.5,40.7,20
22-09-1988,22,20.7,21.1,28.3,28.3,0,24.6,40,15
23-09-1988,22.6,19.5,21.4,29.6,29.6,0,26.1,43.6,5
24-09-1988,21.7,19.1,20.6,0.9,0.9,0,24.3,42.5,8
25-09-1988,24.5,18.4,21.2,0,0,0,22.6,37.8,12
26-09-1988,23.8,17.2,20.6,0,0,0,16.7,28.8,23
27-09-1988,23.2,17.4,20,0,0,0,16.6,29.5,31
28-09-1988,23.4,18.5,20.5,0,0,0,15.8,28.8,35
29-09-1988,24.4,19.5,21.7,0.1,0.1,0,17,28.1,27
30-09-1988,22.1,19.6,20.5,5.7,5.7,0,16.6,29.5,27
01-10-1988,21.9,19.9,20.8,1.1,1.1,0,14.8,26.3,21
02-10-1988,24.3,20,21.6,0.9,0.9,0,13.9,24.1,20
03-10-1988,25.8,20.1,22.3,2.4,2.4,0,18.7,31.3,16
04-10-1988,25.4,19.7,21.9,0.7,0.7,0,21.7,36.7,359
05-10-1988,21.5,16.9,18.8,2.7,2.7,0,25,41,4
06-10-1988,22.1,17.4,19.5,0,0,0,20.1,33.1,15
07-10-1988,22.7,18.6,20.3,0,0,0,15,27.7,2
08-10-1988,24.2,18.2,21,0,0,0,15.2,25.6,9
09-10-1988,25,18.6,21.4,0,0,0,15,24.5,35
10-10-1988,25.2,19.1,21.8,0,0,0,13.9,26.6,34
11-10-1988,26.5,20.5,23.1,0,0,0,17.8,28.4,7
12-10-1988,25.9,18.1,21.9,0,0,0,31,48.6,19
13-10-1988,21.2,15.7,18.2,0,0,0,25.7,41.4,15
14-10-1988,22.2,16.6,19.5,0,0,0,11.7,22,24
15-10-1988,25.1,19,21.9,0,0,0,12.1,20.2,27
16-10-1988,26.7,17.5,21.7,0,0,0,20.1,32.4,337
17-10-1988,20.9,16.2,18.4,0,0,0,18.1,31.7,356
18-10-1988,21,17.3,19.3,0.1,0.1,0,19.1,33.5,28
19-10-1988,23.9,17.1,20,0,0,0,14.3,27,51
20-10-1988,25,18.6,21.6,0,0,0,18,28.8,13
21-10-1988,25,18.6,21.5,0,0,0,19.8,33.5,12
22-10-1988,26,19.5,22.4,0.2,0.2,0,18.6,30.2,21
23-10-1988,22.4,18.5,19.9,21.3,21.3,0,19.9,32.8,358
24-10-1988,22.5,18,19.7,0.7,0.7,0,18.4,31,12
25-10-1988,22.5,16.5,19.3,0,0,0,22.2,34.9,20
26-10-1988,21.6,16.6,18.7,2,2,0,23.3,41.8,14
27-10-1988,20.1,16.5,18.2,1.6,1.6,0,28.1,45.7,18
28-10-1988,18.1,13.1,15.9,0,0,0,30,51.5,19
29-10-1988,16.5,12,14,0,0,0,20.2,36.4,23
30-10-1988,17.3,12.3,14.5,0,0,0,12.8,25.2,19
31-10-1988,19.6,13.5,15.7,0,0,0,9.4,21.2,29
01-11-1988,21.6,14.3,17.5,0,0,0,18.3,29.9,14
02-11-1988,20.2,13.1,16.4,0,0,0,19.6,35.3,12
03-11-1988,19.1,11.6,15.3,0,0,0,11.5,21.6,354
04-11-1988,20.5,11.4,15.6,0,0,0,11.9,21.6,347
05-11-1988,20.5,12.1,16.2,0,0,0,12.8,25.2,5
06-11-1988,20.8,12.6,16.3,0,0,0,10.4,19.8,3
07-11-1988,21.5,13.1,16.9,0,0,0,10.8,18.4,9
08-11-1988,21.6,14.1,17,0,0,0,10,17.3,7
09-11-1988,22.9,9.7,16.1,0,0,0,31.9,52.6,15
10-11-1988,14.9,9,11.6,0,0,0,27.4,47.2,11
11-11-1988,15.5,6.1,11.4,0,0,0,11.5,22.3,323
12-11-1988,18.3,8.3,13.6,0,0,0,11.5,19.1,198
13-11-1988,21.1,10,14.8,0,0,0,11.6,21.2,180
14-11-1988,21.9,11.9,16.6,0,0,0,9.2,17.3,130
15-11-1988,22.2,12.7,16.5,0,0,0,24.7,39.6,49
16-11-1988,18,12,14.6,2.6,2.6,0,23.4,40.7,11
17-11-1988,17.8,11.9,14.9,0.2,0.2,0,13.8,23.4,338
18-11-1988,16.5,7.9,12.9,0,0,0,14.8,26.6,29
19-11-1988,14.6,7.7,11.4,0,0,0,8.7,14.4,170
20-11-1988,17.1,9,13.6,0,0,0,6.9,16.9,123
21-11-1988,18.9,9.6,14.4,0,0,0,7.9,15.1,128
22-11-1988,21.1,12.4,16.7,0,0,0,24.8,41,6
23-11-1988,17.1,8.9,13.2,0,0,0,26.8,46.1,15
24-11-1988,15,9.2,11.7,0,0,0,11,24.1,20
25-11-1988,14,10.2,12,0,0,0,15.9,26.6,7
26-11-1988,14.8,6.9,10.7,0,0,0,15.7,29.9,4
27-11-1988,13.5,4.8,10.3,0,0,0,10.4,21.2,25
28-11-1988,13.4,6.1,9.6,0,0,0,14.9,27.4,28
29-11-1988,12.5,7,10.3,0,0,0,11.8,22.7,24
30-11-1988,13.9,8.4,11,0,0,0,8.6,15.5,343
01-12-1988,15.8,6.9,11.2,0,0,0,12.1,20.9,357
02-12-1988,15.9,7.4,11.4,0,0,0,12.3,23.4,21
03-12-1988,16.4,7.7,12.5,0,0,0,8.8,14.8,359
04-12-1988,15.9,6.7,11.5,0,0,0,18.4,36,350
05-12-1988,12.2,3.2,8.9,0,0,0,11.5,21.2,140
06-12-1988,16.1,5.7,11.5,0,0,0,18.4,31.7,169
07-12-1988,19.1,9.9,14.3,0,0,0,18.6,31.3,147
08-12-1988,12.2,7.9,9.3,4.8,4.8,0,29.9,49.7,8
09-12-1988,11.4,4.4,8.2,0,0,0,18.2,33.1,18
10-12-1988,11.4,4,8.1,0,0,0,8.2,13,219
11-12-1988,14.1,4.2,9.6,0,0,0,12.4,20.2,184
12-12-1988,16.8,5.6,10.6,0,0,0,15,24.5,172
13-12-1988,17.1,6.3,11.6,0,0,0,18.6,32.4,27
14-12-1988,14.1,6.2,10.3,0,0,0,18.7,35.3,4
15-12-1988,12.8,3.2,7.9,0,0,0,24.7,39.2,24
16-12-1988,7.9,3,5.1,0,0,0,21.4,37.8,26
17-12-1988,9.5,3.5,7.3,0,0,0,14.3,27.7,38
18-12-1988,13.1,6.3,9.2,0,0,0,7,13,109
19-12-1988,17.4,6.8,11.7,0,0,0,8.5,15.8,72
20-12-1988,17.9,8.2,12.4,0,0,0,16.2,25.6,360
21-12-1988,15.9,8.4,11.5,0,0,0,20.3,32.4,12
22-12-1988,16.9,9,12.8,0,0,0,11,19.1,35
23-12-1988,18.5,9.2,13.7,0,0,0,15.6,24.8,2
24-12-1988,15.8,8.1,11.3,0,0,0,28.8,46.1,10
25-12-1988,9.3,4.5,6.8,0,0,0,28.6,47.9,14
26-12-1988,9.7,4.7,7,0,0,0,15.9,29.9,358
27-12-1988,11.9,5.6,8,0,0,0,19.9,32.8,7
28-12-1988,12.4,5.8,8.8,0,0,0,20.6,33.8,3
29-12-1988,11.1,6.4,8.2,0,0,0,19.1,33.5,2
30-12-1988,10.4,6.5,7.9,1.3,1.3,0,17.7,30.6,2
31-12-1988,7.8,6.2,6.8,1.2,1.2,0,21.1,34.6,9
01-01-1989,9.4,6.7,8.1,0,0,0,14.9,26.6,1
02-01-1989,11.9,7.6,9.3,0,0,0,7.9,15.5,101
03-01-1989,14.5,8.3,10.9,0,0,0,17,28.8,17
04-01-1989,14.2,8.5,11.4,1.3,1.3,0,15.3,27,28
05-01-1989,13.9,9.4,11.1,8,8,0,11.1,19.8,61
06-01-1989,14.1,10.3,12.8,22.8,22.8,0,7.5,29.9,98
07-01-1989,12.9,8.8,11,2,2,0,19.8,34.2,357
08-01-1989,9.3,7.9,8.4,7.7,7.7,0,21.9,38.9,348
09-01-1989,10.6,8.1,10.1,5,5,0,12.1,21.2,13
10-01-1989,11.3,4,8.5,16.9,16.9,0,27.6,47.5,350
11-01-1989,5.1,1.2,3.1,9.7,8.7,0.7,30.7,51.8,14
12-01-1989,1.9,-0.2,1,9.2,0.2,6.37,25.9,45,15
13-01-1989,1.1,-0.8,0.3,4,0,2.87,22,36.4,14
14-01-1989,2.2,-0.8,0.9,0,0,0,15.3,24.8,19
15-01-1989,4.1,0.8,3.2,0,0,0,15.3,24.8,18
16-01-1989,6.4,2.3,4.4,1.1,1.1,0,10.5,19.8,46
17-01-1989,5.5,4.1,4.9,20.2,20.2,0,12.5,26.3,342
18-01-1989,6.3,1.8,4,33.8,32.5,0.91,13.7,24.8,316
19-01-1989,6.3,1.8,4.5,1.7,1.4,0.21,9.7,19.8,357
20-01-1989,7.6,3.8,5.9,5.5,5.5,0,17.7,30.6,20
21-01-1989,5.8,3.8,4.5,8.3,8.3,0,19.9,33.5,4
22-01-1989,7.6,1.5,4.6,0,0,0,14.3,24.5,307
23-01-1989,9.1,2.5,6.1,0,0,0,15.9,25.9,23
24-01-1989,9.9,4.6,7.3,0,0,0,15.4,30.2,8
25-01-1989,11.8,2.5,7.2,0,0,0,12.7,21.6,349
26-01-1989,12.1,1.4,7.2,0,0,0,30.6,49.7,18
27-01-1989,5.7,0.4,2.9,0,0,0,29,47.2,30
28-01-1989,5.4,0.5,3.3,0,0,0,21.7,38.5,31
29-01-1989,5.8,1.8,4.2,0.1,0.1,0,12.8,25.2,355
30-01-1989,7.2,3.4,5.6,0.3,0.3,0,7.6,17.3,336
31-01-1989,7.6,4.3,5.9,2.5,2.5,0,14.3,22.7,329
01-02-1989,9.2,4.6,6.9,0,0,0,18.6,31,9
02-02-1989,9.1,3.9,6,0,0,0,21.5,37.4,20
03-02-1989,7.2,1.4,4.2,0,0,0,14.9,26.3,20
04-02-1989,8.6,1.8,6.2,0,0,0,15.9,26.3,13
05-02-1989,8.9,5.3,7.1,2.6,2.6,0,16.3,27.7,8
06-02-1989,6.8,4.4,5.8,15.1,15.1,0,16.8,29.2,0
07-02-1989,6.2,4.2,5.2,3.5,3.5,0,15.4,25.6,338
08-02-1989,7.3,3.4,5.5,0,0,0,17.1,27.4,2
09-02-1989,9.5,3.7,6.5,0,0,0,18.2,31,7
10-02-1989,8.6,2.4,5.4,0,0,0,19.8,34.9,11
11-02-1989,10.9,1.9,5.9,0,0,0,10.2,15.8,198
12-02-1989,12.3,2,7.3,0,0,0,10.2,16.6,97
13-02-1989,14.7,3.9,10,0,0,0,12.3,23,37
14-02-1989,10.9,7.7,9.4,10.8,10.8,0,11.2,33.5,86
15-02-1989,14.2,8.9,11,32.8,32.8,0,17.6,58,33
16-02-1989,10.6,7.9,9.3,24.3,24.3,0,23.4,59.4,354
17-02-1989,7.7,4.4,5.9,9.7,9.7,0,27.4,44.6,5
18-02-1989,9.6,4.6,6.9,0.8,0.8,0,19.4,32.4,5
19-02-1989,9.2,6.3,7.7,4,4,0,13.6,24.8,354
20-02-1989,10.1,6.2,8.4,14,14,0,27,43.9,0
21-02-1989,5.9,4.4,4.9,9.1,9.1,0,29.4,47.9,18
22-02-1989,5.3,3.7,4.5,10,10,0,22,40,15
23-02-1989,5.8,3.8,4.4,16.9,16.9,0,19,39.2,353
24-02-1989,4.3,1.8,3.2,13.7,11.4,1.61,20.9,35.6,331
25-02-1989,7.4,0.9,4.3,0,0,0,14.1,25.2,11
26-02-1989,13.1,3.3,8.4,0.6,0.6,0,10.2,22.7,39
27-02-1989,16.2,6.9,12.1,0,0,0,10.5,18.7,88
28-02-1989,18.3,9.1,13,9.3,9.3,0,24.9,39.6,12
01-03-1989,12.6,8.4,10,10.6,10.6,0,19.5,35.3,10
02-03-1989,18.5,6.7,13.1,12.8,12.8,0,24,55.4,332
03-03-1989,6.5,5.4,5.8,15.7,15.7,0,24.5,38.9,352
04-03-1989,7.7,3.3,5.9,0,0,0,25.4,45,4
05-03-1989,10.9,3.2,7.5,0,0,0,13.7,23.8,354
06-03-1989,11.1,4.8,7.8,0,0,0,15.9,28.1,11
07-03-1989,12.1,4.8,8.2,0,0,0,13.7,24.8,9
08-03-1989,11.7,4.2,8.1,0,0,0,11.2,22,20
09-03-1989,13.8,5.6,10.2,0,0,0,6.5,14.4,55
10-03-1989,16.8,7,13.1,0,0,0,8,16.2,84
11-03-1989,15.8,11.6,13.2,1,1,0,7.5,10.1,147
12-03-1989,16.5,12.1,13.7,9,9,0,10.2,34.6,14
13-03-1989,14.7,9.1,12.3,6.7,6.7,0,19.1,32,352
14-03-1989,18.1,9.6,13.3,0,0,0,9.3,18.7,354
15-03-1989,20.6,12.6,16.1,8.8,8.8,0,13.4,27.4,5
16-03-1989,20.3,11.4,15.4,13.9,13.9,0,25.2,40.7,24
17-03-1989,13.4,10.8,11.7,32.9,32.9,0,17.8,33.5,37
18-03-1989,12.6,10.2,11.4,16.8,16.8,0,17.8,30.2,4
19-03-1989,11.6,10.4,11,5.1,5.1,0,20.8,37.8,354
20-03-1989,13.9,10.9,12.3,0.3,0.3,0,19,32.8,18
21-03-1989,17,10.1,13.4,0,0,0,19.5,33.5,32
22-03-1989,12.2,10.6,11.4,20.4,20.4,0,16.1,28.4,39
23-03-1989,12.7,9.6,11.3,4.5,4.5,0,19.2,33.8,347
24-03-1989,10.2,7.2,8.5,21,21,0,30.8,48.2,18
25-03-1989,11.9,6.3,8.9,1,1,0,20.3,36,356
26-03-1989,15.9,8.4,11.7,0,0,0,11,19.4,226
27-03-1989,19.2,7.6,14,0,0,0,18.4,28.4,340
28-03-1989,16.3,8.1,12.6,0,0,0,11.8,16.9,155
29-03-1989,20.3,11.8,16.2,0,0,0,16,28.4,176
30-03-1989,17.5,10.9,14.6,0.5,0.5,0,16,27,200
31-03-1989,20.5,12.4,17.1,13.2,13.2,0,9.8,30.6,135
01-04-1989,24,17,20.2,12.8,12.8,0,20.4,40.3,164
02-04-1989,23.5,16.7,18.7,17.3,17.3,0,17.7,39.6,8
03-04-1989,17.5,14.1,15.1,14.9,14.9,0,24.2,44.3,9
04-04-1989,15.3,12.7,14,0.8,0.8,0,18.8,33.1,16
05-04-1989,15.1,12.2,13.4,4.4,4.4,0,14.8,26.3,12
06-04-1989,19,13.5,16.3,2.3,2.3,0,11.5,21.6,357
07-04-1989,21.6,15.8,18.5,0,0,0,17.2,28.8,12
08-04-1989,20.2,13.9,17.1,0.3,0.3,0,11.9,23.8,7
09-04-1989,21.7,14.4,18,0,0,0,14.7,22.7,1
10-04-1989,21.6,12.4,17.5,16.3,16.3,0,24.7,40,40
11-04-1989,12.3,10.9,11.4,59,59,0,25.8,43.6,69
12-04-1989,13.5,11.7,12.8,50.8,50.8,0,17.1,55.1,22
13-04-1989,15.1,12.1,13.4,4.9,4.9,0,16.2,27,322
14-04-1989,17,12.7,14.6,0,0,0,12.5,25.6,337
15-04-1989,20,12.1,16.3,0.1,0.1,0,10.7,16.2,198
16-04-1989,24,16,19.5,0.2,0.2,0,11.9,23,145
17-04-1989,22,17.2,19.1,2.9,2.9,0,23.1,37.8,152
18-04-1989,25,18.7,21.7,14.9,14.9,0,10.7,23,131
19-04-1989,24.3,20.8,22.3,4.8,4.8,0,12.7,22.3,126
20-04-1989,25.5,20.8,22.7,1.4,1.4,0,16.3,27.4,40
21-04-1989,25.6,17.6,20.8,18.7,18.7,0,27.3,45,7
22-04-1989,21.8,16.6,18.7,1.1,1.1,0,23.6,39.6,12
23-04-1989,16.9,11.8,15.1,3.4,3.4,0,26.8,44.6,352
24-04-1989,20.8,14.5,17.4,0.6,0.6,0,8.6,22.3,19
25-04-1989,21.9,15.6,18.7,0,0,0,15.1,26.6,182
26-04-1989,24.8,17.2,21.9,0.9,0.9,0,13.4,27.4,150
27-04-1989,22,20.5,21.2,65.3,65.3,0,16.3,36,117
28-04-1989,23.3,14.2,17,38.6,38.6,0,27.8,47.2,6
29-04-1989,16.2,14.4,15.2,5.1,5.1,0,20.5,35.6,360
30-04-1989,18,15.1,16.2,15,15,0,14.4,24.8,359
01-05-1989,19.1,15.4,16.8,2,2,0,12.4,21.6,3
02-05-1989,19.9,15.2,17.2,3.4,3.4,0,14.8,27.7,7
03-05-1989,22.2,16.2,19.5,0.7,0.7,0,10.8,20.5,47
04-05-1989,24.5,17.5,21.2,0,0,0,13.9,21.6,359
05-05-1989,25.6,18,21.7,0,0,0,16,23.4,7
06-05-1989,26.1,19,22.4,0,0,0,8.4,16.6,30
07-05-1989,27.6,21.8,24.6,0.5,0.5,0,14.9,25.6,126
08-05-1989,24.6,20,22.1,13.4,13.4,0,15.1,28.1,162
09-05-1989,24.3,21.6,22.9,11.7,11.7,0,22,42.5,145
10-05-1989,31,21.4,25.8,45,45,0,25.3,51.8,210
11-05-1989,21.6,18.9,20,32,32,0,18,31.3,11
12-05-1989,24.1,19,20.8,6.7,6.7,0,27,43.2,8
13-05-1989,24.6,18.8,21.2,0,0,0,17,32.4,354
14-05-1989,24.8,19.8,21.8,0,0,0,11.8,22,43
15-05-1989,22.4,17.9,19.4,29.1,29.1,0,14.3,24.1,178
16-05-1989,20.8,18.2,19.4,4.6,4.6,0,7.6,15.1,200
17-05-1989,25.2,19.4,22.5,0,0,0,10.6,18.4,51
18-05-1989,27,21.3,24,0,0,0,12,20.9,78
19-05-1989,28.7,22.5,25.5,0,0,0,17.7,29.5,27
20-05-1989,29,22.9,25.6,5.3,5.3,0,17.9,30.2,20
21-05-1989,24.4,22.2,23.4,60.6,60.6,0,17.1,36.4,27
22-05-1989,22.5,20.1,21.5,36.1,36.1,0,18.7,32.8,0
23-05-1989,25.2,19.9,22.6,0,0,0,18.1,32,15
24-05-1989,27.7,17.6,23.1,0.1,0.1,0,27.8,43.6,10
25-05-1989,24,18,20.7,0,0,0,18.6,35.3,12
26-05-1989,26.5,20.8,23.4,29.7,29.7,0,10.8,24.8,117
27-05-1989,21.9,19.4,20.7,82.9,82.9,0,17.4,38.9,85
28-05-1989,20.8,19.1,19.7,25.1,25.1,0,16.2,27,353
29-05-1989,23.8,20.2,21.9,1.7,1.7,0,13.6,21.6,31
30-05-1989,27.4,20,24.1,0,0,0,12.8,23.4,73
31-05-1989,28.4,22.9,25.5,0,0,0,8.7,18,163
01-06-1989,28.8,22,25.9,0,0,0,14.8,28.1,174
02-06-1989,29.8,24.9,27.1,0,0,0,12.1,24.1,147
03-06-1989,28.1,24.8,26,12,12,0,28.5,51.1,173
04-06-1989,26.2,23.5,24.9,37.7,37.7,0,27.9,52.6,228
05-06-1989,28,24.5,26.3,10.6,10.6,0,14.5,32.8,147
06-06-1989,30.9,26.1,27.8,8.2,8.2,0,23.9,46.8,180
07-06-1989,31.5,27,29.1,0,0,0,28.3,47.2,192
08-06-1989,30.9,25,27.6,1.6,1.6,0,19.3,37.1,329
09-06-1989,28.6,23.8,25.8,1.9,1.9,0,21,36,10
10-06-1989,27.5,22.5,24.2,5.5,5.5,0,26,43.6,12
11-06-1989,30.5,24,27.7,17,17,0,20.4,34.6,160
12-06-1989,31.6,27,29.2,0,0,0,24.7,42.5,199
13-06-1989,32.3,27.4,29.5,0,0,0,23.6,40.7,199
14-06-1989,32.3,27.8,29.7,0,0,0,20.9,38.9,204
15-06-1989,32.5,26.9,29.4,4.2,4.2,0,23.2,43.6,221
16-06-1989,30.7,22.1,26.6,42.4,42.4,0,23,43.6,359
17-06-1989,23.6,20.6,22.5,49.4,49.4,0,21.1,36,30
18-06-1989,25.5,21,23.1,6.7,6.7,0,15.3,33.1,61
19-06-1989,28.1,21.1,24.7,0.4,0.4,0,14.2,28.4,79
20-06-1989,27.9,21.4,25.2,8.9,8.9,0,20.3,33.8,70
21-06-1989,23.6,19,21.2,36.7,36.7,0,20,31.3,56
22-06-1989,25.4,19.8,22.6,0.5,0.5,0,18.2,31.7,38
23-06-1989,27.7,20.6,24.5,0,0,0,12.3,23.8,15
24-06-1989,29.1,22.5,25.6,0,0,0,9.4,16.2,171
25-06-1989,30.9,25.6,28.2,0,0,0,10.4,20.2,159
26-06-1989,31.4,27.1,29.1,0,0,0,20.5,37.4,195
27-06-1989,30.6,23.7,26.3,38.7,38.7,0,23.6,51.8,227
28-06-1989,24.7,20.6,22.1,44,44,0,10.5,28.8,95
29-06-1989,22.4,21.5,21.9,51.8,51.8,0,9.8,22.3,167
30-06-1989,23.8,22,22.8,45.2,45.2,0,12.3,22.3,72
01-07-1989,24.1,20.6,21.8,30.2,30.2,0,19.2,36,50
02-07-1989,23.4,21.6,22.4,40,40,0,10.1,21.2,71
03-07-1989,24.5,23,23.9,37,37,0,10,39.6,159
04-07-1989,29.6,24.7,27.3,5.1,5.1,0,15.5,37.8,176
05-07-1989,32.6,27.3,29.7,0,0,0,18.5,34.6,196
06-07-1989,33.3,27.2,30.4,0,0,0,14.5,29.2,182
07-07-1989,33.8,28.5,31.1,0,0,0,14.6,28.8,191
08-07-1989,33.4,28.1,31,0,0,0,13.9,25.9,169
09-07-1989,34.2,27.9,30.7,8.5,8.5,0,15.1,36.4,94
10-07-1989,33.8,28.4,31.2,0,0,0,22,37.4,181
11-07-1989,31.6,28,29.5,0,0,0,28.1,51.5,197
12-07-1989,32.8,26.3,29.2,4.2,4.2,0,16.7,34.2,226
